Model Number,Slice,Color Code,Gas? (disregard),Char Count,CARTON_DESC,PRODUCT_DESC,LINE_DESC,LENGTH,WIDTH,HEIGHT,WEIGHT,POINTS,BRAND_CD,BRAND_DESC,UPC_CD,Column1,Flat UPC,,backup
FRT26XGCB,,,Electric,9,"26' T/M, 24' SXS",16' & OVER REFRIG TM,21 CU FT,3.09,3.22,5.79,333,2.94,FG,GALLERY,0 12505 67624 6,012505676246,012505676246,,16' & OVER REFRIG TM - 21 CU FT
FRT26XGCD,,,Electric,9,"26' T/M, 24' SXS",16' & OVER REFRIG TM,21 CU FT,3.09,3.22,5.79,333,2.94,FG,GALLERY,0 12505 67623 9,012505676239,012505676239,,16' & OVER REFRIG TM - 21 CU FT
FRT26XGCW,,,Electric,9,"26' T/M, 24' SXS",16' & OVER REFRIG TM,21 CU FT,3.09,3.22,5.79,333,2.94,FG,GALLERY,0 12505 67622 2,012505676222,012505676222,,16' & OVER REFRIG TM - 21 CU FT
FRT26XHAB,,,Electric,9,"26' T/M, 24' SXS",16' & OVER REFRIG TM,21 CU FT,3.09,3.22,5.79,333,2.94,F,FRIGIDAIRE,0 12505 67037 4,012505670374,012505670374,,16' & OVER REFRIG TM - 21 CU FT
FRT26XHAD,,,Electric,9,"26' T/M, 24' SXS",16' & OVER REFRIG TM,21 CU FT,3.09,3.22,5.79,375,2.94,F,FRIGIDAIRE,0 12505 67036 7,012505670367,012505670367,,16' & OVER REFRIG TM - 21 CU FT
FRT26XHAK,,,Electric,9,"26' T/M, 24' SXS",16' & OVER REFRIG TM,21 CU FT,3.09,3.22,5.79,375,2.94,F,FRIGIDAIRE,0 12505 67374 0,012505673740,012505673740,,16' & OVER REFRIG TM - 21 CU FT
FRT26XHAW,,,Electric,9,"26' T/M, 24' SXS",16' & OVER REFRIG TM,21 CU FT,3.09,3.22,5.79,375,2.94,F,FRIGIDAIRE,0 12505 67035 0,012505670350,012505670350,,16' & OVER REFRIG TM - 21 CU FT
FRT26XHAY,,,Electric,9,"26' T/M, 24' SXS",16' & OVER REFRIG TM,21 CU FT,3.09,3.22,5.79,375,2.94,F,FRIGIDAIRE,0 12505 67373 3,012505673733,012505673733,,16' & OVER REFRIG TM - 21 CU FT
FRT26XHAZ,,,Electric,9,"26' T/M, 24' SXS",16' & OVER REFRIG TM,21 CU FT,3.09,3.22,5.79,375,2.94,F,FRIGIDAIRE,0 12505 67372 6,012505673726,012505673726,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR55EB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67070 1,012505670701,012505670701,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR55EW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67069 5,012505670695,012505670695,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR58EB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67062 6,012505670626,012505670626,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR58EK,,K,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67064 0,012505670640,012505670640,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR58EQ,,Q,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67061 9,012505670619,012505670619,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR58ES,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67063 3,012505670633,012505670633,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR60EK,,K,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67043 5,012505670435,012505670435,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR60ES,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67042 8,012505670428,012505670428,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR60EW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,230,1.26,F,FRIGIDAIRE,0 12505 67039 8,012505670398,012505670398,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR65ES,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67047 3,012505670473,012505670473,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR68ES,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67067 1,012505670671,012505670671,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR70EB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67054 1,012505670541,012505670541,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR70ES,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67050 3,012505670503,012505670503,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR70EW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67052 7,012505670527,012505670527,,16' & OVER REFRIG TM - 21 CU FT
FRX1HR75EB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67057 2,012505670572,012505670572,,16' & OVER REFRIG TM - 21 CU FT
FRX1HS56EB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67089 3,012505670893,012505670893,,16' & OVER REFRIG TM - 21 CU FT
FRX1HS56EK,,K,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67091 6,012505670916,012505670916,,16' & OVER REFRIG TM - 21 CU FT
FRX1HS56ES,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67090 9,012505670909,012505670909,,16' & OVER REFRIG TM - 21 CU FT
FRX1HS56EW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67087 9,012505670879,012505670879,,16' & OVER REFRIG TM - 21 CU FT
FRX1IS56EB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67096 1,012505670961,012505670961,,16' & OVER REFRIG TM - 21 CU FT
FRX1IS56ES,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67097 8,012505670978,012505670978,,16' & OVER REFRIG TM - 21 CU FT
FRX1IS56EW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67094 7,012505670947,012505670947,,16' & OVER REFRIG TM - 21 CU FT
FRX1IS57EW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67099 2,012505670992,012505670992,,16' & OVER REFRIG TM - 21 CU FT
FRX1S55EW,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 67065 7,012505670657,012505670657,,16' & OVER REFRIG TM - 21 CU FT
FRX21G3ACW,,W,Electric,10,21 CUBE,16' & OVER REFRIG TM,21 CU FT,3.15,2.74,5.92,210,1.26,F,FRIGIDAIRE,0 12505 66717 6,012505667176,012505667176,,16' & OVER REFRIG TM - 21 CU FT
FRX21G3CQ,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66710 7,012505667107,012505667107,,16' & OVER REFRIG TM - 21 CU FT
FRX21G3CW,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66709 1,012505667091,012505667091,,16' & OVER REFRIG TM - 21 CU FT
FRX21G4DB,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66915 6,012505669156,012505669156,,16' & OVER REFRIG TM - 21 CU FT
FRX21G4DQ,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66914 9,012505669149,012505669149,,16' & OVER REFRIG TM - 21 CU FT
FRX21G4DW,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66913 2,012505669132,012505669132,,16' & OVER REFRIG TM - 21 CU FT
FRX21G6CQ,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66712 1,012505667121,012505667121,,16' & OVER REFRIG TM - 21 CU FT
FRX21G6CW,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,230,1.26,F,FRIGIDAIRE,0 12505 66711 4,012505667114,012505667114,,16' & OVER REFRIG TM - 21 CU FT
FRX21G7CQ,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,230,1.26,F,FRIGIDAIRE,0 12505 66723 7,012505667237,012505667237,,16' & OVER REFRIG TM - 21 CU FT
FRX21G7CW,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,230,1.26,F,FRIGIDAIRE,0 12505 66722 0,012505667220,012505667220,,16' & OVER REFRIG TM - 21 CU FT
FRX21HW8DB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66977 4,012505669774,012505669774,,16' & OVER REFRIG TM - 21 CU FT
FRX21HW8DQ,,Q,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66976 7,012505669767,012505669767,,16' & OVER REFRIG TM - 21 CU FT
FRX21HW8DS,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66978 1,012505669781,012505669781,,16' & OVER REFRIG TM - 21 CU FT
FRX21HW8DW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66975 0,012505669750,012505669750,,16' & OVER REFRIG TM - 21 CU FT
FRX21HW9DB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66981 1,012505669811,012505669811,,16' & OVER REFRIG TM - 21 CU FT
FRX21HW9DQ,,Q,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66980 4,012505669804,012505669804,,16' & OVER REFRIG TM - 21 CU FT
FRX21HW9DS,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66982 8,012505669828,012505669828,,16' & OVER REFRIG TM - 21 CU FT
FRX21HW9DW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66979 8,012505669798,012505669798,,16' & OVER REFRIG TM - 21 CU FT
FRX21IG3CQ,,Q,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66690 2,012505666902,012505666902,,16' & OVER REFRIG TM - 21 CU FT
FRX21IG3CW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66689 6,012505666896,012505666896,,16' & OVER REFRIG TM - 21 CU FT
FRX21IG4SB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66728 2,012505667282,012505667282,,16' & OVER REFRIG TM - 21 CU FT
FRX21IG4SK,,K,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66729 9,012505667299,012505667299,,16' & OVER REFRIG TM - 21 CU FT
FRX21IG6CB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66749 7,012505667497,012505667497,,16' & OVER REFRIG TM - 21 CU FT
FRX21IG6CQ,,Q,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66692 6,012505666926,012505666926,,16' & OVER REFRIG TM - 21 CU FT
FRX21IG6CW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66691 9,012505666919,012505666919,,16' & OVER REFRIG TM - 21 CU FT
FRX21IG7CQ,,Q,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66704 6,012505667046,012505667046,,16' & OVER REFRIG TM - 21 CU FT
FRX21IG7CW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66703 9,012505667039,012505667039,,16' & OVER REFRIG TM - 21 CU FT
FRX21IP6CW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66758 9,012505667589,012505667589,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR5SB,,B,Electric,10,21 CUBE,16' & OVER REFRIG TM,21 CU FT,3.15,2.74,5.92,210,1.26,F,FRIGIDAIRE,0 12505 66747 3,012505667473,012505667473,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR5SK,,K,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66748 0,012505667480,012505667480,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR6DB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66924 8,012505669248,012505669248,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR6DK,,K,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66941 5,012505669415,012505669415,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR6DQ,,Q,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66923 1,012505669231,012505669231,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR6DS,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66940 8,012505669408,012505669408,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR6DW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66922 4,012505669224,012505669224,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR7CQ,,Q,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66751 0,012505667510,012505667510,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR7CW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66750 3,012505667503,012505667503,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR7DB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66921 7,012505669217,012505669217,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR7DQ,,Q,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66920 0,012505669200,012505669200,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR7DS,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66942 2,012505669422,012505669422,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR7DW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66919 4,012505669194,012505669194,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR7SB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66752 7,012505667527,012505667527,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR8DB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66909 5,012505669095,012505669095,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR8DK,,K,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66944 6,012505669446,012505669446,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR8DQ,,Q,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66908 8,012505669088,012505669088,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR8DS,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66943 9,012505669439,012505669439,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR8DW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66907 1,012505669071,012505669071,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR9DB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66933 0,012505669330,012505669330,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR9DQ,,Q,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66932 3,012505669323,012505669323,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR9DS,,S,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66945 3,012505669453,012505669453,,16' & OVER REFRIG TM - 21 CU FT
FRX21IR9DW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66931 6,012505669316,012505669316,,16' & OVER REFRIG TM - 21 CU FT
FRX21IS5SB,,B,Electric,10,21 CUBE,16' & OVER REFRIG TM,21 CU FT,3.15,2.74,5.92,210,1.26,F,FRIGIDAIRE,0 12505 66730 5,012505667305,012505667305,,16' & OVER REFRIG TM - 21 CU FT
FRX21IS5SK,,K,Electric,10,21 CUBE,16' & OVER REFRIG TM,21 CU FT,3.15,2.74,5.92,210,1.26,F,FRIGIDAIRE,0 12505 66731 2,012505667312,012505667312,,16' & OVER REFRIG TM - 21 CU FT
FRX21IS7DB,,B,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66906 4,012505669064,012505669064,,16' & OVER REFRIG TM - 21 CU FT
FRX21IS7DQ,,Q,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66905 7,012505669057,012505669057,,16' & OVER REFRIG TM - 21 CU FT
FRX21IS7DW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66904 0,012505669040,012505669040,,16' & OVER REFRIG TM - 21 CU FT
FRX21IT7DW,,W,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66988 0,012505669880,012505669880,,16' & OVER REFRIG TM - 21 CU FT
FRX21P4CB,,,Electric,9,21 CUBE,16' & OVER REFRIG TM,21 CU FT,3.15,2.74,5.92,210,1.26,F,FRIGIDAIRE,0 12505 66721 3,012505667213,012505667213,,16' & OVER REFRIG TM - 21 CU FT
FRX21P4CQ,,,Electric,9,21 CUBE,16' & OVER REFRIG TM,21 CU FT,3.15,2.74,5.92,210,1.26,F,FRIGIDAIRE,0 12505 66720 6,012505667206,012505667206,,16' & OVER REFRIG TM - 21 CU FT
FRX21P4CW,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66719 0,012505667190,012505667190,,16' & OVER REFRIG TM - 21 CU FT
FRX21P5CW,,,Electric,9,21 CUBE,16' & OVER REFRIG TM,21 CU FT,3.15,2.74,5.92,210,1.26,F,FRIGIDAIRE,0 12505 66718 3,012505667183,012505667183,,16' & OVER REFRIG TM - 21 CU FT
FRX21R5CQ,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66737 4,012505667374,012505667374,,16' & OVER REFRIG TM - 21 CU FT
FRX21R5CW,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66736 7,012505667367,012505667367,,16' & OVER REFRIG TM - 21 CU FT
FRX21R5SB,,,Electric,9,21 CUBE,16' & OVER REFRIG TM,21 CU FT,3.15,2.74,5.92,210,1.26,F,FRIGIDAIRE,0 12505 66734 3,012505667343,012505667343,,16' & OVER REFRIG TM - 21 CU FT
FRX21R5SK,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66735 0,012505667350,012505667350,,16' & OVER REFRIG TM - 21 CU FT
FRX21R6CSB,,B,Electric,10,21 CUBE,16' & OVER REFRIG TM,21 CU FT,3.15,2.74,5.92,210,1.26,F,FRIGIDAIRE,0 12505 66715 2,012505667152,012505667152,,16' & OVER REFRIG TM - 21 CU FT
FRX21R6CSK,,K,Electric,10,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66716 9,012505667169,012505667169,,16' & OVER REFRIG TM - 21 CU FT
FRX21R6DB,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66912 5,012505669125,012505669125,,16' & OVER REFRIG TM - 21 CU FT
FRX21R6DK,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66935 4,012505669354,012505669354,,16' & OVER REFRIG TM - 21 CU FT
FRX21R6DQ,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66911 8,012505669118,012505669118,,16' & OVER REFRIG TM - 21 CU FT
FRX21R6DS,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,210,1.26,F,FRIGIDAIRE,0 12505 66934 7,012505669347,012505669347,,16' & OVER REFRIG TM - 21 CU FT
FRX21R6DW,,,Electric,9,21'CUBIC FT REFRIGERATOR,16' & OVER REFRIG TM,21 CU FT,2.79,2.58,5.88,230,1.26,F,FRIGIDAIRE,0 12505 66910 1,012505669101,012505669101,,16' & OVER REFRIG TM - 21 CU FT
